time,ks,adf_stationarity,eq_score
2025-08-12 18:40:00+02:00,0.3888888888888889,0.9993507601145225,0.7664069707124757
2025-08-12 18:55:00+02:00,0.3055555555555556,0.9979059032118491,0.8158290279514063
2025-08-12 19:10:00+02:00,0.2222222222222222,0.966452076527369,0.8532474972776143
2025-08-12 19:25:00+02:00,0.19444444444444445,0.9260086762578332,0.8537368038364667
2025-08-12 19:40:00+02:00,0.1111111111111111,0.7147927337677014,0.8192504268404139
2025-08-12 19:55:00+02:00,0.19444444444444445,0.25710532440075995,0.5861754630936373
2025-08-12 20:10:00+02:00,0.2777777777777778,0.6289083043818656,0.6848966550860796
2025-08-12 20:25:00+02:00,0.25,0.15953734490105909,0.5138149379604235
2025-08-12 20:40:00+02:00,0.3611111111111111,0.34981191325473815,0.5232580986352285
2025-08-12 20:55:00+02:00,0.4444444444444444,0.8572079419656056,0.6762165101195756
2025-08-12 21:10:00+02:00,0.5833333333333334,0.8221732487036566,0.5788692994814626
2025-08-12 21:25:00+02:00,0.6388888888888888,0.390847070911033,0.37300549503107994
2025-08-12 21:40:00+02:00,0.5833333333333334,0.5005774988268401,0.45023099953073603
2025-08-12 21:55:00+02:00,0.6666666666666666,0.7011421957437065,0.4804568782974826
2025-08-12 22:10:00+02:00,0.75,0.8659261624303637,0.49637046497214554
2025-08-12 22:25:00+02:00,0.7222222222222222,0.4867539694957992,0.3613682544649863
2025-08-12 22:40:00+02:00,0.6388888888888888,0.3990226676182046,0.3762757337139485
2025-08-12 22:55:00+02:00,0.5555555555555556,0.4463071002004948,0.4451895067468646
2025-08-12 23:10:00+02:00,0.4722222222222222,0.2867200086919963,0.4313546701434652
2025-08-12 23:25:00+02:00,0.4444444444444444,0.40408749013120315,0.4949683293858146
2025-08-12 23:40:00+02:00,0.3888888888888889,0.31584333639685325,0.493004001225408
2025-08-12 23:55:00+02:00,0.3055555555555556,0.8121925373548236,0.7415436816085961
2025-08-13 00:10:00+02:00,0.2222222222222222,0.06933621901515097,0.4944011542727271
2025-08-13 00:25:00+02:00,0.2222222222222222,0.026146567051141045,0.47712529348712307
2025-08-13 00:40:00+02:00,0.2222222222222222,0.016789749607884374,0.4733825665098204
2025-08-13 00:55:00+02:00,0.25,0.02468576705304515,0.459874306821218
2025-08-13 01:10:00+02:00,0.3888888888888889,0.015427501601443572,0.3728376673072441
2025-08-13 01:25:00+02:00,0.4722222222222222,0.05620953401033957,0.33915048027080247
2025-08-13 01:40:00+02:00,0.5555555555555556,0.4651026542562282,0.45270772836915796
2025-08-13 01:55:00+02:00,0.6388888888888888,0.705762159814905,0.49897153059262866
2025-08-13 02:10:00+02:00,0.7222222222222222,0.6084058512228177,0.4100290071557937
2025-08-13 02:25:00+02:00,0.8055555555555556,0.8889081588399226,0.4722299302026357
2025-08-13 02:40:00+02:00,0.8888888888888888,0.9573726151613129,0.4496157127311919
2025-08-13 02:55:00+02:00,0.9722222222222222,0.975794757160653,0.4069845695309279
2025-08-13 03:10:00+02:00,0.9444444444444444,0.8836756920430093,0.3868036101505371
